via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,kilometros
Calle,6 NE,Calle,75,Calle,77,Calle 6 NE entre Calle 75 y Calle 77,350,Tulipan,2.5
Calle,6 NE,Calle,77,Calle,79,Calle 6 NE entre Calle 77 y Calle 79,360,Tulipan,2.6
Calle,6 NE,Calle,79,Calle,81,Calle 6 NE entre Calle 79 y Calle 81,370,Tulipan,2.7
Calle,6 NE,Calle,81,Calle,85,Calle 6 NE entre Calle 81 y Calle 85,380,Tulipan,2.8
Calle,6 NE,Calle,85,Calle,87,Calle 6 NE entre Calle 85 y Calle 87,390,Tulipan,2.9
Calle,6 NE,Calle,87,Calle,89,Calle 6 NE entre Calle 87 y Calle 89,400,Tulipan,3
Calle,6 NE,Calle,99,Calle,101,Calle 6 NE entre Calle 99 y Calle 101,430,Tulipan,3.3
Calle,6 NE,Calle,101,Calle,103,Calle 6 NE entre Calle 101 y Calle 103,440,Tulipan,3.4
Calle,6 NE,Calle,111,Calle,CIRCUNVALACION,Calle 6 NE entre Calle 111 y Calle CIRCUNVALACION,490,Tulipan,3.9
Calle,8 NE,Calle,57,Calle,59,Calle 8 NE entre Calle 57 y Calle 59,260,La Juanita,1.6
Calle,8 NE,Calle,59,Calle,61,Calle 8 NE entre Calle 59 y Calle 61,250,La Juanita,1.5
Calle,8 NE,Calle,61,Calle,63,Calle 8 NE entre Calle 61 y Calle 63,250,La Juanita,1.5
Calle,8 NE,Calle,63,Calle,65,Calle 8 NE entre Calle 63 y Calle 65,260,La Juanita,1.6
Calle,8 NE,Calle,65,Calle,67,Calle 8 NE entre Calle 65 y Calle 67,260,La Juanita,1.6
Calle,8 NE,Calle,73,Calle,75,Calle 8 NE entre Calle 73 y Calle 75,330,La Juanita,2.3
Calle,8 NE,Calle,75,Calle,77,Calle 8 NE entre Calle 75 y Calle 77,340,Tulipan,2.4
Calle,8 NE,Calle,77,Calle,79,Calle 8 NE entre Calle 77 y Calle 79,350,Tulipan,2.5
Calle,8 NE,Calle,79,Calle,81,Calle 8 NE entre Calle 79 y Calle 81,360,Tulipan,2.6
Calle,8 NE,Calle,81,Calle,85,Calle 8 NE entre Calle 81 y Calle 85,370,Tulipan,2.7
Calle,8 NE,Calle,85,Calle,87,Calle 8 NE entre Calle 85 y Calle 87,380,Tulipan,2.8
Calle,8 NE,Calle,87,Calle,89,Calle 8 NE entre Calle 87 y Calle 89,390,Tulipan,2.9
Calle,8 NE,Calle,89,Calle,91,Calle 8 NE entre Calle 89 y Calle 91,400,Tulipan,3
Calle,8 NE,Calle,111,Calle,CIRCUNVALACION,Calle 8 NE entre Calle 111 y Calle CIRCUNVALACION,490,Tulipan,3.9
Calle,10 NE,Calle,63,Calle,65,Calle 10 NE entre Calle 63 y Calle 65,260,La Juanita,1.6
Calle,10 NE,Calle,71,Calle,73,Calle 10 NE entre Calle 71 y Calle 73,310,La Juanita,2.1
Calle,10 NE,Calle,73,Calle,75,Calle 10 NE entre Calle 73 y Calle 75,320,La Juanita,2.2
Calle,10 NE,Calle,75,Calle,77,Calle 10 NE entre Calle 75 y Calle 77,330,Tulipan,2.3
Calle,10 NE,Calle,77,Calle,79,Calle 10 NE entre Calle 77 y Calle 79,340,Tulipan,2.4
Calle,10 NE,Calle,79,Calle,81,Calle 10 NE entre Calle 79 y Calle 81,350,Tulipan,2.5
Calle,10 NE,Calle,85,Calle,87,Calle 10 NE entre Calle 85 y Calle 87,360,Tulipan,2.6
Calle,10 NE,Calle,87,Calle,89,Calle 10 NE entre Calle 87 y Calle 89,370,Tulipan,2.7
Calle,10 NE,Calle,89,Calle,93,Calle 10 NE entre Calle 89 y Calle 93,380,Tulipan,2.8
Calle,10 NE,Calle,99,Calle,101,Calle 10 NE entre Calle 99 y Calle 101,420,Tulipan,3.2
Calle,10 NE,Calle,101,Calle,103,Calle 10 NE entre Calle 101 y Calle 103,430,Tulipan,3.3
Calle,10 NE,Calle,103,Calle,105,Calle 10 NE entre Calle 103 y Calle 105,440,Tulipan,3.4
Calle,10 NE,Calle,105,Calle,107,Calle 10 NE entre Calle 105 y Calle 107,450,Tulipan,3.5
Calle,10 NE,Calle,107,Calle,109,Calle 10 NE entre Calle 107 y Calle 109,460,Tulipan,3.6
Calle,10 NE,Calle,109,Calle,111,Calle 10 NE entre Calle 109 y Calle 111,470,Tulipan,3.7
Calle,12 NE,Calle,67,Calle,71,Calle 12 NE entre Calle 67 y Calle 71,270,La Juanita,1.7
Calle,12 NE,Calle,71,Calle,73,Calle 12 NE entre Calle 71 y Calle 73,280,La Juanita,1.8
Calle,12 NE,Calle,73,Calle,75,Calle 12 NE entre Calle 73 y Calle 75,290,La Juanita,1.9
Calle,12 NE,Calle,75,Calle,77,Calle 12 NE entre Calle 75 y Calle 77,300,Tulipan,2
Calle,12 NE,Calle,77,Calle,79,Calle 12 NE entre Calle 77 y Calle 79,310,Tulipan,2.1
Calle,12 NE,Calle,79,Calle,81,Calle 12 NE entre Calle 79 y Calle 81,320,Tulipan,2.2
Calle,12 NE,Calle,81,Calle,85,Calle 12 NE entre Calle 81 y Calle 85,350,Tulipan,2.5
Calle,12 NE,Calle,85,Calle,87,Calle 12 NE entre Calle 85 y Calle 87,360,Tulipan,2.6
Calle,12 NE,Calle,87,Calle,89,Calle 12 NE entre Calle 87 y Calle 89,370,Tulipan,2.7
Calle,12 NE,Calle,89,Calle,93,Calle 12 NE entre Calle 89 y Calle 93,380,Tulipan,2.8
Calle,12 NE,Calle,93,Calle,97,Calle 12 NE entre Calle 93 y Calle 97,390,Tulipan,2.9
Calle,12 NE,Calle,97,Calle,99,Calle 12 NE entre Calle 97 y Calle 99,400,Tulipan,3
Calle,12 NE,Calle,99,Calle,101,Calle 12 NE entre Calle 99 y Calle 101,410,Tulipan,3.1
Calle,12 NE,Calle,101,Calle,103,Calle 12 NE entre Calle 101 y Calle 103,420,Tulipan,3.2
Calle,12 NE,Calle,103,Calle,105,Calle 12 NE entre Calle 103 y Calle 105,430,Tulipan,3.3
Calle,12 NE,Calle,105,Calle,107,Calle 12 NE entre Calle 105 y Calle 107,440,Tulipan,3.4
Calle,12 NE,Calle,107,Calle,109,Calle 12 NE entre Calle 107 y Calle 109,450,Tulipan,3.5
Calle,12 NE,Calle,109,Calle,119,Calle 12 NE entre Calle 109 y Calle 119,450,Tulipan,3.5
Calle,14 NE,Calle,64A,Calle,71,Calle 14 NE entre Calle 64A y Calle 71,290,La Juanita,1.9
Calle,14 NE,Calle,71,Calle,73,Calle 14 NE entre Calle 71 y Calle 73,290,La Juanita,1.9
Calle,14 NE,Calle,73,Calle,75,Calle 14 NE entre Calle 73 y Calle 75,300,La Juanita,2
Calle,14 NE,Calle,75,Calle,77,Calle 14 NE entre Calle 75 y Calle 77,310,Tulipan,2.1
Calle,14 NE,Calle,77,Calle,79,Calle 14 NE entre Calle 77 y Calle 79,320,Tulipan,2.2
Calle,14 NE,Calle,79,Calle,81,Calle 14 NE entre Calle 79 y Calle 81,330,Tulipan,2.3
Calle,14 NE,Calle,81,Calle,85,Calle 14 NE entre Calle 81 y Calle 85,340,Tulipan,2.4
Calle,14 NE,Calle,85,Calle,87,Calle 14 NE entre Calle 85 y Calle 87,350,Tulipan,2.5
Calle,14 NE,Calle,87,Calle,89,Calle 14 NE entre Calle 87 y Calle 89,360,Tulipan,2.6
Calle,14 NE,Calle,89,Calle,93,Calle 14 NE entre Calle 89 y Calle 93,370,Tulipan,2.7
Calle,14 NE,Calle,93,Calle,97,Calle 14 NE entre Calle 93 y Calle 97,380,Tulipan,2.8
Calle,14 NE,Calle,97,Calle,99,Calle 14 NE entre Calle 97 y Calle 99,390,Tulipan,2.9
Calle,16 NE ,Calle,64A,Calle,73,Calle 16 NE  entre Calle 64A y Calle 73,280,La Juanita,1.8
Calle,16 NE ,Calle,73,Calle,75,Calle 16 NE  entre Calle 73 y Calle 75,290,La Juanita,1.9
Calle,16 NE ,Calle,75,Calle,77,Calle 16 NE  entre Calle 75 y Calle 77,300,Tulipan,2
Calle,16 NE ,Calle,77,Calle,79,Calle 16 NE  entre Calle 77 y Calle 79,310,Tulipan,2.1
Calle,16 NE ,Calle,79,Calle,81,Calle 16 NE  entre Calle 79 y Calle 81,320,Tulipan,2.2
Calle,16 NE ,Calle,81,Calle,85,Calle 16 NE  entre Calle 81 y Calle 85,330,Tulipan,2.3
Calle,16 NE ,Calle,85,Calle,87,Calle 16 NE  entre Calle 85 y Calle 87,340,Tulipan,2.4
Calle,16 NE ,Calle,87,Calle,89,Calle 16 NE  entre Calle 87 y Calle 89,350,Tulipan,2.5
Calle,16 NE ,Calle,89,Calle,93,Calle 16 NE  entre Calle 89 y Calle 93,360,Tulipan,2.6
Calle,16 NE ,Calle,93,Calle,97,Calle 16 NE  entre Calle 93 y Calle 97,370,Tulipan,2.7
Calle,16 NE ,Calle,97,Calle,99,Calle 16 NE  entre Calle 97 y Calle 99,380,Tulipan,2.8
Calle,16 NE ,Calle,99,Calle,101,Calle 16 NE  entre Calle 99 y Calle 101,390,Tulipan,2.9
Calle,16 NE ,Calle,101,Calle,105,Calle 16 NE  entre Calle 101 y Calle 105,400,Tulipan,3
Calle,16 NE ,Calle,105,Calle,107,Calle 16 NE  entre Calle 105 y Calle 107,410,Tulipan,3.1
Calle,16 NE ,Calle,107,Calle,109,Calle 16 NE  entre Calle 107 y Calle 109,420,Tulipan,3.2
Calle,16 NE ,Calle,109,Calle,12 NE,Calle 16 NE  entre Calle 109 y Calle 12 NE,420,Tulipan,3.2
Calle,18 NE,Calle,75,Calle,77,Calle 18 NE entre Calle 75 y Calle 77,300,Tulipan,2
Calle,18 NE,Calle,77,Calle,79,Calle 18 NE entre Calle 77 y Calle 79,310,Tulipan,2.1
Calle,18 NE,Calle,79,Calle,81,Calle 18 NE entre Calle 79 y Calle 81,320,Tulipan,2.2
Calle,18 NE,Calle,81,Calle,85,Calle 18 NE entre Calle 81 y Calle 85,330,Tulipan,2.3
Calle,18 NE,Calle,85,Calle,87,Calle 18 NE entre Calle 85 y Calle 87,340,Tulipan,2.4
Calle,18 NE,Calle,87,Calle,89,Calle 18 NE entre Calle 87 y Calle 89,350,Tulipan,2.5
Calle,18 NE,Calle,89,Calle,93,Calle 18 NE entre Calle 89 y Calle 93,360,Tulipan,2.6
Calle,18 NE,Calle,93,Calle,97,Calle 18 NE entre Calle 93 y Calle 97,370,Tulipan,2.7
Calle,18 NE,Calle,97,Calle,99,Calle 18 NE entre Calle 97 y Calle 99,380,Tulipan,2.8
Calle,18 NE,Calle,99,Calle,101,Calle 18 NE entre Calle 99 y Calle 101,390,Tulipan,2.9
Calle,18 NE,Calle,101,Calle,103,Calle 18 NE entre Calle 101 y Calle 103,400,Tulipan,3
Calle,20 NE,Calle,64A,Calle,79,Calle 20 NE entre Calle 64A y Calle 79,320,Tulipan,2.2
Calle,20 NE,Calle,79,Calle,81,Calle 20 NE entre Calle 79 y Calle 81,330,Tulipan,2.3
Calle,20 NE,Calle,81,Calle,85,Calle 20 NE entre Calle 81 y Calle 85,340,Tulipan,2.4
Calle,20 NE,Calle,85,Calle,87,Calle 20 NE entre Calle 85 y Calle 87,350,Tulipan,2.5
Calle,20 NE,Calle,87,Calle,89,Calle 20 NE entre Calle 87 y Calle 89,360,Tulipan,2.6
Calle,20 NE,Calle,89,Calle,93,Calle 20 NE entre Calle 89 y Calle 93,370,Tulipan,2.7
Calle,20 NE,Calle,93,Calle,97,Calle 20 NE entre Calle 93 y Calle 97,380,Tulipan,2.8
Calle,20 NE,Calle,97,Calle,99,Calle 20 NE entre Calle 97 y Calle 99,390,Tulipan,2.9
Calle,20 NE,Calle,99,Calle,101,Calle 20 NE entre Calle 99 y Calle 101,400,Tulipan,3
Calle,22 NE,Calle,64A,Calle,81,Calle 22 NE entre Calle 64A y Calle 81,330,Tulipan,2.3
Calle,22 NE,Calle,81,Calle,85,Calle 22 NE entre Calle 81 y Calle 85,340,Tulipan,2.4
Calle,22 NE,Calle,85,Calle,87,Calle 22 NE entre Calle 85 y Calle 87,350,Tulipan,2.5
Calle,22 NE,Calle,87,Calle,89,Calle 22 NE entre Calle 87 y Calle 89,360,Tulipan,2.6
Calle,22 NE,Calle,89,Calle,93,Calle 22 NE entre Calle 89 y Calle 93,370,Tulipan,2.7
Calle,22 NE,Calle,93,Calle,97,Calle 22 NE entre Calle 93 y Calle 97,380,Tulipan,2.8
Calle,22 NE,Calle,97,Calle,99,Calle 22 NE entre Calle 97 y Calle 99,390,Tulipan,2.9
Calle,22 NE,Calle,99,Calle,101,Calle 22 NE entre Calle 99 y Calle 101,400,Tulipan,3
Calle,24 NE,Calle,85,Calle,87,Calle 24 NE entre Calle 85 y Calle 87,350,Tulipan,2.5
Calle,24 NE,Calle,87,Calle,89,Calle 24 NE entre Calle 87 y Calle 89,360,Tulipan,2.6
Calle,24 NE,Calle,89,Calle,93,Calle 24 NE entre Calle 89 y Calle 93,370,Tulipan,2.7
Calle,24 NE,Calle,93,Calle,97,Calle 24 NE entre Calle 93 y Calle 97,380,Tulipan,2.8
Calle,24 NE,Calle,97,Calle,99,Calle 24 NE entre Calle 97 y Calle 99,390,Tulipan,2.9
Calle,26 NE,Calle,64A,Calle,89,Calle 26 NE entre Calle 64A y Calle 89,360,Tulipan,2.6
Calle,26 NE,Calle,89,Calle,93,Calle 26 NE entre Calle 89 y Calle 93,370,Tulipan,2.7
Calle,26 NE,Calle,93,Calle,97,Calle 26 NE entre Calle 93 y Calle 97,380,Tulipan,2.8
Calle,26 NE,Calle,97,Calle,99,Calle 26 NE entre Calle 97 y Calle 99,390,Tulipan,2.9
Calle,28 NE,Calle,93,Calle,97,Calle 28 NE entre Calle 93 y Calle 97,390,Tulipan,2.9
Avenida,66,Calle,29,Calle,31,Avenida 66 entre Calle 29 y Calle 31,350,Punta Gotica,2.5
Avenida,66,Calle,31,Calle,33,Avenida 66 entre Calle 31 y Calle 33,340,Punta Gotica,2.4
Avenida,66,Calle,33,Calle,35,Avenida 66 entre Calle 33 y Calle 35,330,Punta Gotica,2.3
Avenida,66,Calle,35,Calle,37,Avenida 66 entre Calle 35 y Calle 37,320,Punta Gotica,2.2
Avenida,66,Calle,37,Calle,39,Avenida 66 entre Calle 37 y Calle 39,290,San Lazaro,1.9
Avenida,66,Calle,39,Calle,41,Avenida 66 entre Calle 39 y Calle 41,280,San Lazaro,1.8
Avenida,66,Calle,41,Calle,45,Avenida 66 entre Calle 41 y Calle 45,270,San Lazaro,1.7
Avenida,66,Calle,45,Calle,47,Avenida 66 entre Calle 45 y Calle 47,260,San Lazaro,1.6
Avenida,66,Calle,47,Calle,49,Avenida 66 entre Calle 47 y Calle 49,250,San Lazaro,1.5
Avenida,66,Calle,49,Calle,51,Avenida 66 entre Calle 49 y Calle 51,260,San Lazaro,1.6
Avenida,66,Calle,51,Calle,53,Avenida 66 entre Calle 51 y Calle 53,270,San Lazaro,1.7
Avenida,66,Calle,53,Calle,55,Avenida 66 entre Calle 53 y Calle 55,280,San Lazaro,1.8
Avenida,66,Calle,59,Calle,61,Avenida 66 entre Calle 59 y Calle 61,310,San Lazaro,2.1
Avenida,66,Calle,61,Calle,63,Avenida 66 entre Calle 61 y Calle 63,320,Pueblo Grifo,2.2
Avenida,66,Calle,87,Calle,89,Avenida 66 entre Calle 87 y Calle 89,460,Buena vista,3.6
Avenida,66,Calle,89,Calle,97,Avenida 66 entre Calle 89 y Calle 97,470,Buena vista,3.7
Avenida,66,Calle,97,Calle,99,Avenida 66 entre Calle 97 y Calle 99,480,Buena vista,3.8
Avenida,66,Calle,99,Calle,101,Avenida 66 entre Calle 99 y Calle 101,490,Buena vista,3.9
Avenida,66,Calle,101,Calle,103,Avenida 66 entre Calle 101 y Calle 103,500,Buena vista,4
Avenida,66,Calle,103,Calle,105,Avenida 66 entre Calle 103 y Calle 105,510,Buena vista,4.1
Avenida,66,Calle,105,Calle,107,Avenida 66 entre Calle 105 y Calle 107,520,Buena vista,4.2
Avenida,66,Calle,107,Calle,109,Avenida 66 entre Calle 107 y Calle 109,530,Buena vista,4.3
Avenida,66,Calle,109,Calle,111,Avenida 66 entre Calle 109 y Calle 111,540,Buena vista,4.4
Avenida,66,Calle,111,Calle,113,Avenida 66 entre Calle 111 y Calle 113,550,Buena vista,4.5
Avenida,66,Calle,113,Calle,CIRCUNVALACION,Avenida 66 entre Calle 113 y Calle CIRCUNVALACION,560,Buena vista,4.6
Avenida,66,Calle,CIRCUNVALACION,Calle,115,Avenida 66 entre Calle CIRCUNVALACION y Calle 115,600,Buena vista,5
Avenida,66,Calle,115,Calle,117,Avenida 66 entre Calle 115 y Calle 117,610,Buena vista,5.1
Avenida,66,Calle,117,Calle,119,Avenida 66 entre Calle 117 y Calle 119,620,Buena vista,5.2
Avenida,66,Calle,119,Calle,121,Avenida 66 entre Calle 119 y Calle 121,620,Buena vista,5.2
Avenida,66,Calle,123,Calle,125,Avenida 66 entre Calle 123 y Calle 125,670,La Esperanza,5.7
Avenida,66,Calle,125,Calle,127,Avenida 66 entre Calle 125 y Calle 127,680,La Esperanza,5.8
Avenida,66,Calle,127,Calle,129,Avenida 66 entre Calle 127 y Calle 129,690,La Esperanza,5.9
Avenida,66,Calle,129,Calle,131,Avenida 66 entre Calle 129 y Calle 131,700,La Esperanza,6
Avenida,66,Calle,131,Calle,133,Avenida 66 entre Calle 131 y Calle 133,705,La Esperanza,6.1
Avenida,68,Calle,29,Calle,31,Avenida 68 entre Calle 29 y Calle 31,340,Punta Gotica,2.4
Avenida,68,Calle,31,Calle,33,Avenida 68 entre Calle 31 y Calle 33,330,Punta Gotica,2.3
Avenida,68,Calle,33,Calle,35,Avenida 68 entre Calle 33 y Calle 35,320,Punta Gotica,2.2
Avenida,68,Calle,35,Calle,37,Avenida 68 entre Calle 35 y Calle 37,310,Punta Gotica,2.1
Avenida,68,Calle,37,Calle,39,Avenida 68 entre Calle 37 y Calle 39,300,Punta Gotica,2
Avenida,68,Calle,39,Calle,41,Avenida 68 entre Calle 39 y Calle 41,290,San Lazaro,1.9
Avenida,68,Calle,41,Calle,45,Avenida 68 entre Calle 41 y Calle 45,280,San Lazaro,1.8
Avenida,68,Calle,45,Calle,47,Avenida 68 entre Calle 45 y Calle 47,280,San Lazaro,1.8
Avenida,68,Calle,47,Calle,49,Avenida 68 entre Calle 47 y Calle 49,270,San Lazaro,1.7
Avenida,68,Calle,49,Calle,51,Avenida 68 entre Calle 49 y Calle 51,270,San Lazaro,1.7
Avenida,68,Calle,51,Calle,53,Avenida 68 entre Calle 51 y Calle 53,280,San Lazaro,1.8
Avenida,68,Calle,53,Calle,55,Avenida 68 entre Calle 53 y Calle 55,290,San Lazaro,1.9
Avenida,68,Calle,57,Calle,59,Avenida 68 entre Calle 57 y Calle 59,330,San Lazaro,2.3
Avenida,68,Calle,59,Calle,61,Avenida 68 entre Calle 59 y Calle 61,320,San Lazaro,2.2
Avenida,68,Calle,61,Calle,63,Avenida 68 entre Calle 61 y Calle 63,310,Pueblo Grifo,2.1
Avenida,68,Calle,87,Calle,89,Avenida 68 entre Calle 87 y Calle 89,450,Buena vista,3.5
Avenida,68,Calle,89,Calle,97,Avenida 68 entre Calle 89 y Calle 97,460,Buena vista,3.6
Avenida,68,Calle,97,Calle,99,Avenida 68 entre Calle 97 y Calle 99,470,Buena vista,3.7
Avenida,68,Calle,99,Calle,101,Avenida 68 entre Calle 99 y Calle 101,480,Buena vista,3.8
Avenida,68,Calle,101,Calle,103,Avenida 68 entre Calle 101 y Calle 103,490,Buena vista,3.9
Avenida,68,Calle,103,Calle,105,Avenida 68 entre Calle 103 y Calle 105,500,Buena vista,4
Avenida,68,Calle,105,Calle,107,Avenida 68 entre Calle 105 y Calle 107,510,Buena vista,4.1
Avenida,68,Calle,107,Calle,109,Avenida 68 entre Calle 107 y Calle 109,520,Buena vista,4.2
Avenida,68,Calle,109,Calle,111,Avenida 68 entre Calle 109 y Calle 111,530,Buena vista,4.3
Avenida,68,Calle,111,Calle,113,Avenida 68 entre Calle 111 y Calle 113,540,Buena vista,4.4
Avenida,68,Calle,CIRCUNVALACION,Calle,115,Avenida 68 entre Calle CIRCUNVALACION y Calle 115,610,Buena vista,5.1
Avenida,68,Calle,115,Calle,117,Avenida 68 entre Calle 115 y Calle 117,620,Buena vista,5.2
Avenida,68,Calle,117,Calle,119,Avenida 68 entre Calle 117 y Calle 119,630,Buena vista,5.3
Avenida,68,Calle,119,Calle,121,Avenida 68 entre Calle 119 y Calle 121,640,Buena vista,5.4
Avenida,68,Calle,123,Calle,125,Avenida 68 entre Calle 123 y Calle 125,680,La Esperanza,5.8
Avenida,68,Calle,125,Calle,127,Avenida 68 entre Calle 125 y Calle 127,690,La Esperanza,5.9
Avenida,68,Calle,127,Calle,129,Avenida 68 entre Calle 127 y Calle 129,700,La Esperanza,6
Avenida,68,Calle,129,Calle,131,Avenida 68 entre Calle 129 y Calle 131,700,La Esperanza,6
Avenida,68,Calle,131,Calle,133,Avenida 68 entre Calle 131 y Calle 133,700,La Esperanza,6
Avenida,68A,Calle,57,Calle,57A,Avenida 68A entre Calle 57 y Calle 57A,340,Pueblo Grifo,2.4
Avenida,68A,Calle,57A,Calle,59,Avenida 68A entre Calle 57A y Calle 59,330,Pueblo Grifo,2.3
Avenida,70,Calle,31,Calle,33,Avenida 70 entre Calle 31 y Calle 33,330,Punta Gotica,2.3
Avenida,70,Calle,33,Calle,35,Avenida 70 entre Calle 33 y Calle 35,320,Punta Gotica,2.2
Avenida,70,Calle,35,Calle,37,Avenida 70 entre Calle 35 y Calle 37,310,Punta Gotica,2.1
Avenida,70,Calle,37,Calle,39,Avenida 70 entre Calle 37 y Calle 39,300,San Lazaro,2
Avenida,70,Calle,39,Calle,41,Avenida 70 entre Calle 39 y Calle 41,290,San Lazaro,1.9
Avenida,70,Calle,41,Calle,45,Avenida 70 entre Calle 41 y Calle 45,290,San Lazaro,1.9
Avenida,70,Calle,45,Calle,49,Avenida 70 entre Calle 45 y Calle 49,280,San Lazaro,1.8
Avenida,70,Calle,49,Calle,51,Avenida 70 entre Calle 49 y Calle 51,280,San Lazaro,1.8
Avenida,70,Calle,57,Calle,57A,Avenida 70 entre Calle 57 y Calle 57A,330,San Lazaro,2.3
Avenida,70,Calle,57A,Calle,59,Avenida 70 entre Calle 57A y Calle 59,320,San Lazaro,2.2
Avenida,70,Calle,59,Calle,61,Avenida 70 entre Calle 59 y Calle 61,310,San Lazaro,2.1
Avenida,70,Calle,61,Calle,63,Avenida 70 entre Calle 61 y Calle 63,330,Pueblo Grifo,2.3
Avenida,70,Calle,63,Calle,65A,Avenida 70 entre Calle 63 y Calle 65A,330,Pueblo Grifo,2.3
Avenida,70,Calle,65A,Calle,67,Avenida 70 entre Calle 65A y Calle 67,340,Pueblo Grifo,2.4
Avenida,70,Calle,67,Calle,69,Avenida 70 entre Calle 67 y Calle 69,350,Pueblo Grifo,2.5
Avenida,70,Calle,83A,Calle,87,Avenida 70 entre Calle 83A y Calle 87,480,Buena vista,3.8
Avenida,70,Calle,87,Calle,89,Avenida 70 entre Calle 87 y Calle 89,480,Buena vista,3.8
Avenida,70,Calle,89,Calle,97,Avenida 70 entre Calle 89 y Calle 97,490,Buena vista,3.9
Avenida,70,Calle,97,Calle,99,Avenida 70 entre Calle 97 y Calle 99,500,Buena vista,4
Avenida,70,Calle,99,Calle,101,Avenida 70 entre Calle 99 y Calle 101,510,Buena vista,4.1
Avenida,70,Calle,101,Calle,103,Avenida 70 entre Calle 101 y Calle 103,520,Buena vista,4.2
Avenida,70,Calle,103,Calle,105,Avenida 70 entre Calle 103 y Calle 105,530,Buena vista,4.3
Avenida,70,Calle,105,Calle,107,Avenida 70 entre Calle 105 y Calle 107,540,Buena vista,4.4
Avenida,70,Calle,113,Calle,115,Avenida 70 entre Calle 113 y Calle 115,620,Buena vista,5.2
Avenida,70,Calle,123,Calle,125,Avenida 70 entre Calle 123 y Calle 125,690,La Esperanza,5.9
Avenida,70,Calle,125,Calle,127,Avenida 70 entre Calle 125 y Calle 127,700,La Esperanza,6
Avenida,70,Calle,127,Calle,129,Avenida 70 entre Calle 127 y Calle 129,705,La Esperanza,6.1
Avenida,70,Calle,129,Calle,131,Avenida 70 entre Calle 129 y Calle 131,710,La Esperanza,6.2
Avenida,72,Calle,31,Calle,33,Avenida 72 entre Calle 31 y Calle 33,350,Punta Gotica,2.5
Avenida,72,Calle,33,Calle,35,Avenida 72 entre Calle 33 y Calle 35,340,Punta Gotica,2.4
Avenida,72,Calle,35,Calle,37,Avenida 72 entre Calle 35 y Calle 37,330,Punta Gotica,2.3
Avenida,72,Calle,37,Calle,37A,Avenida 72 entre Calle 37 y Calle 37A,320,San Lazaro,2.2
Avenida,72,Calle,37A,Calle,39,Avenida 72 entre Calle 37A y Calle 39,310,San Lazaro,2.1
Avenida,72,Calle,39,Calle,45,Avenida 72 entre Calle 39 y Calle 45,300,San Lazaro,2
Avenida,72,Calle,45,Calle,49,Avenida 72 entre Calle 45 y Calle 49,290,San Lazaro,1.9
Avenida,72,Calle,49,Calle,51,Avenida 72 entre Calle 49 y Calle 51,290,San Lazaro,1.9
Avenida,72,Calle,51,Calle,53,Avenida 72 entre Calle 51 y Calle 53,300,San Lazaro,2
Avenida,72,Calle,53,Calle,55,Avenida 72 entre Calle 53 y Calle 55,310,San Lazaro,2.1
Avenida,72,Calle,55,Calle,57,Avenida 72 entre Calle 55 y Calle 57,320,San Lazaro,2.2
Avenida,72,Calle,57,Calle,59,Avenida 72 entre Calle 57 y Calle 59,330,San Lazaro,2.3
Avenida,72,Calle,59,Calle,61,Avenida 72 entre Calle 59 y Calle 61,340,San Lazaro,2.4
Avenida,72,Calle,61,Calle,63,Avenida 72 entre Calle 61 y Calle 63,350,Pueblo Grifo,2.5
Avenida,72,Calle,63,Calle,65,Avenida 72 entre Calle 63 y Calle 65,340,Pueblo Grifo,2.4
Avenida,72,Calle,65,Calle,65A,Avenida 72 entre Calle 65 y Calle 65A,340,Pueblo Grifo,2.4
Avenida,72,Calle,65A,Calle,67,Avenida 72 entre Calle 65A y Calle 67,350,Pueblo Grifo,2.5
Avenida,72,Calle,67,Calle,69,Avenida 72 entre Calle 67 y Calle 69,360,Pueblo Grifo,2.6
Avenida,72,Calle,69,Calle,71,Avenida 72 entre Calle 69 y Calle 71,370,Pueblo Grifo,2.7
Avenida,72,Calle,71,Calle,73,Avenida 72 entre Calle 71 y Calle 73,380,Pueblo Grifo,2.8
Avenida,72,Calle,73,Calle,75,Avenida 72 entre Calle 73 y Calle 75,390,Pueblo Grifo,2.9
Avenida,72,Calle,75,Calle,77,Avenida 72 entre Calle 75 y Calle 77,400,Pueblo Grifo,3
Avenida,72,Calle,77,Calle,79,Avenida 72 entre Calle 77 y Calle 79,410,Pueblo Grifo,3.1
Avenida,72,Calle,79,Calle,81,Avenida 72 entre Calle 79 y Calle 81,420,Pueblo Grifo,3.2
Avenida,72,Calle,81,Calle,83,Avenida 72 entre Calle 81 y Calle 83,430,Pueblo Grifo,3.3
Avenida,72,Calle,83,Calle,85,Avenida 72 entre Calle 83 y Calle 85,440,Pueblo Grifo,3.4
Avenida,72,Calle,85,Calle,87,Avenida 72 entre Calle 85 y Calle 87,450,Pueblo Grifo,3.5
Avenida,72,Calle,87,Calle,89,Avenida 72 entre Calle 87 y Calle 89,460,Pueblo Grifo,3.6
Avenida,72,Calle,89,Calle,CIRCUNVALACION,Avenida 72 entre Calle 89 y Calle CIRCUNVALACION,440,Pueblo Grifo,3.4
Avenida,72,Calle,83A,Calle,89,Avenida 72 entre Calle 83A y Calle 89,500,Buena vista,4
Avenida,72,Calle,89,Calle,97,Avenida 72 entre Calle 89 y Calle 97,500,Buena vista,4
